Date,SSE PLC,Orsted,Iberdrola SA,E.ON SE,Siemens Gamesa Renewable Energy S.A.,Duke Energy,Endesa S.a.,Enel spA,Engie SA,General Electric Company,ABB ltd,Alliant Energy corp,China Longyuan power group corp,nextera energy inc,Siemens AG,RWE AG,SKF AB,Verbund AG,NextEra Energy partners LP,Koninklijke DSM N.V.,SP 500,portfolio,SP 500 values,portfolio values,portfolio values R,SP 500 values R
2009-06-29,-0.011353712,0.018722481,-0.034965035,-0.042309062,-0.049095607,-0.000693963,0.008720872,-0.002156722,-0.017389678,-0.024680837,0.007772021,0.008600469,0.014584658,-0.024519316,-0.028454335,-0.007187781,0.002624672,-0.011908179,0.006806571,0.023175769,-0.031283647,-0.01,96.6,187.2168147,242.9292629,204.71
2009-06-22,-0.00779896,0.008188702,0.01598579,-0.014034822,0.039524175,0,0.020771573,-0.099093264,-0.000373832,-0.028925581,-0.014048531,0.013470681,0.007071998,-0.006310254,-0.037248737,-0.022655488,0.049586777,-0.017001112,0.005025841,-0.024619517,0.03830643,-0.01,99.72,188.7618942,249.7259709,211.02
2009-06-15,0.014059754,0.020682917,-0.069421488,0.007858197,-0.091986063,-0.017723245,-0.040432747,0.046070461,-0.018348624,-0.104367192,-0.058894231,0.005978477,0.01350787,-0.005924377,-0.059150674,-0.036548125,-0.04973822,0.025142903,0.016460848,-0.089278435,-0.038966662,-0.02,96.04,189.8295388,251.8925738,217.05
2009-06-08,-0.018965517,-0.00113205,0.006655574,0.026623974,0.002795248,0.038216561,-0.023359344,0.026425591,-0.017309773,-0.002215645,0.007874016,0.035920727,0.015253345,0.041938998,-0.010458727,0.008188194,0.005263158,-0.078704987,0.005134788,-0.040485038,-0.013381499,0,99.94,194.6176386,251.354766,219.43
2009-06-01,-0.004291845,0.030024734,-0.00331675,-0.011957104,-0.147199097,-0.001413428,-0.021762732,-0.000950972,-0.000900703,0.004451092,0.003037667,0.020648968,0.013617007,-0.025650097,0.057636241,0.000341348,0.070422535,0.05527775,0.021862702,0.03901646,-0.006436562,0,101.29,194.348863,249.0049206,219.85
2009-05-25,0.00171969,-0.033117221,-0.001655629,0.00884611,0.018822223,0.033601169,0.021678655,-0.028472042,0.045386066,0.029007584,0.028107433,0.00935772,-0.012051583,0.056438049,-0.018850063,-0.009298268,-0.011142061,0.074626844,0.007489031,-0.016390166,0.064592229,0.01,101.95,193.3925968,253.6216659,222.96
2009-05-18,0.025573192,0.015455095,0.021996616,0.064184676,0.084265899,0.015578635,0.048979592,0.029922392,0.007016841,0.0186625,0.076664425,-0.002545609,0.003233572,-0.017083027,0.039794173,0.01042008,0.022792023,-0.042309827,-0.013329456,0.041423813,-0.024224553,0.02,95.76,191.4389286,258.9513008,221.34
2009-05-11,0.031847134,-0.010058068,-0.042139384,-0.059557179,-0.030012771,-0.049365303,0.028177458,-0.028488332,-0.02514328,-0.1149346,-0.099878935,-0.039527302,0.001125883,-0.047585724,-0.048775744,-0.003913468,-0.040983607,0.117571871,-0.005618887,-0.016380016,-0.000109546,-0.02,98.14,187.2199678,262.7057532,222.26
2009-05-04,-0.005429864,-0.012727329,0.028333333,-0.023575928,-0.045703839,0.004961021,0.018937018,0.040532324,-0.009340623,0.14499608,0.148817803,0.097495528,-0.014699736,0.019803747,0.050029573,0.077360286,0.025210084,0.069719767,-0.011957238,0.034088503,0.003961279,0.03,98.15,191.8595171,252.8069673,214.62
2009-04-27,0.037558685,-0.003623216,0.022146508,0.068430024,0.294164038,0.026181818,0.046675256,0.055555407,0.058139537,0.047894275,-0.041333333,-0.032453483,-0.007706027,0.109461599,0.029100429,0.027306923,-0.027247956,0.008965517,-0.006645942,0.068552036,0.058713901,0.04,97.76,185.9387574,256.0643755,223.18
2009-04-20,-0.030937216,0.027050221,0.003418803,0.026723976,0.048800662,0.000727802,0.033025099,0,0.026252984,-0.022598889,-0.0234375,-0.048187809,0.014944134,-0.009023146,0.021834095,-0.093547325,0.039660057,0.016830272,0.017261278,0.004545455,0.028886444,0,92.34,178.94968,259.2112539,224.53
2009-04-13,0.047664442,-0.011460059,0.037234043,0.003894712,0.02893617,-0.015759312,-0.010457516,0.014906078,0.055415575,0.093556948,0.023317788,-0.032283778,-0.00209062,-0.025611621,0.051147509,0.037732499,0.06969697,-0.033220341,0.004914672,0.045130641,-0.027962274,0.02,89.75,178.4736644,254.1438986,217
2009-04-06,-0.034958602,0.034846221,0.025454545,0.069412116,0.044444444,-0.016208598,0.03030303,0.075261328,-0.03406326,0.035648994,-0.0125,0.016200891,0.015138653,-0.010402875,-0.033586796,0.071564277,0.009174312,0.026086957,0.013329472,0.03388998,0.02667469,0.02,92.33,175.1229941,248.4060252,218
2009-03-30,-0.011818182,0.006187478,0.012891344,0.021749683,0.214902808,-0.006997901,0.010204082,-0.035618332,-0.072060242,0.014842285,0.101449275,0.006933116,0.019472061,0.047138047,0.070314361,-0.020635928,0.135416667,-0.03491101,0.007377896,0.003202759,0.061048318,0.02,89.93,172.0346699,249.5985093,216.9
2009-03-23,-0.050086356,-0.002351617,-0.003669725,0.055389062,-0.034410845,0.004922644,-0.052835052,0.01917819,0.01664124,0.129979068,0.021465581,0.055077453,0.016568989,0.023100304,0.017717326,0.028489554,0.024911032,0.133130506,0.010738165,-0.076030048,-0.041717343,0.02,84.76,167.9202849,257.0556121,221.01
2009-03-16,0.098671727,0.00058825,0.085657371,0.075106993,0.026766595,0.105754277,-0.241446688,0.005509535,0.071311434,-0.008316,0.008208955,0.073441109,-0.018705079,0.091572661,-0.00685562,0.037492431,-0.037671233,0.104621798,-0.00593023,0.132800413,0.083838649,0.03,88.45,165.1301999,258.0351073,217.21
2009-03-09,-0.033027523,-0.01162795,0.093681917,-0.071250116,0.161691542,0.058436214,-0.030331801,0.050651348,-0.00833164,0.36260614,0.13559322,0.033906399,0.003755084,0.05581504,0.152792493,0.045417023,0.046594982,-0.013266995,-0.003839935,0.145304194,0.11378652,0.06,81.6,160.3316445,256.6142551,220.13
2009-03-02,-0.051348999,-0.016158973,-0.117307692,-0.022406513,-0.190332326,-0.097995546,-0.036089495,-0.124207956,-0.027085843,-0.170387691,-0.020746888,-0.094682231,-0.009867038,-0.055371719,-0.065024643,-0.047035712,-0.079207921,-0.106666643,-0.013405188,-0.070801317,-0.03526908,-0.07,73.27,151.4379251,257.5463973,225.67
2009-02-23,-0.015424165,0.012011607,-0.047619048,-0.053916943,-0.128182616,-0.048728814,-0.095828174,-0.071764621,-0.03436426,-0.09275059,0.033447684,-0.044214876,0.000858695,-0.074709124,-0.023334128,-0.057903495,0.01,-0.018181879,0.01045346,-0.019903174,-0.054253234,-0.04,75.95,162.9778166,259.5794247,227.21
2009-02-16,-0.029118136,-0.015529334,-0.00907441,-0.05528993,-0.128538638,-0.039348711,0.027589135,-0.025788098,-0.050226653,-0.180069909,-0.138847858,-0.112577924,-0.00455904,-0.037713612,-0.102547522,-0.060356855,-0.090909091,-0.093904425,0,-0.080385852,-0.097994198,-0.06,80.3,169.4160893,265.4750428,228.04
2009-02-09,-0.008250825,0.000855625,-0.058119658,-0.124618519,-0.041788856,-0.05994898,-0.03993488,-0.080611054,-0.096049765,0.030630623,-0.049157303,-0.062564455,-0.00496171,-0.027692895,-0.062727561,-0.095569715,-0.003021148,0.028464924,-0.016222523,-0.050938967,-0.049827739,-0.04,89.03,180.490988,261.3712207,224.14
2009-02-02,0.014225941,-0.014612913,-0.037828947,0.031040969,0.11529027,0.034983498,0.015308275,0.079635862,0.014466212,-0.084913467,0.091187739,0.009018384,-0.01093661,0.0157129,0.124459564,0.033186279,0.177935943,0.082141604,-0.010037239,0.132978723,0.054734753,0.04,93.7,188.229357,262.0308076,224.38
2009-01-26,-0.002504174,-0.009050432,-0.003278689,0.012330871,-0.040031397,0.016778523,0.019831181,0.047051768,-0.032496782,0.008312565,0.068796069,0.037796976,-0.007376451,0.075078206,0.052694622,0.019330011,0.060377358,-0.102960549,-0.00085967,0.036098099,-0.013145292,0.01,88.83,180.8746067,268.3775939,225.9
2009-01-19,0.005033557,-0.008695611,0.028667791,0,-0.027480916,-0.007989348,-0.068762276,-0.026101956,0.003551857,-0.138252131,-0.02085004,-0.003229279,-0.014268089,-0.037728276,-0.033564832,0.010609709,-0.029304029,-0.12391939,-0.00328425,-0.066134843,-0.016223819,-0.03,90.02,178.5893938,267.7293484,224.02
2009-01-12,0.005907173,-0.003164598,-0.052715655,-0.101821919,-0.072894551,-0.016371971,-0.142231176,-0.036871512,-0.067309226,-0.127499973,-0.116229624,-0.00570817,-0.00870393,-0.003798481,-0.151943504,-0.06517634,-0.083892617,-0.032078079,-0.015049213,-0.027770828,-0.021736619,-0.06,91.5,183.7500351,268.5067969,223.57
2009-01-05,-0.015780731,0.005116886,-0.050075873,-0.058843455,-0.058627582,-0.008441558,0.019587629,-0.037634492,-0.059881031,-0.06268312,-0.074754098,-0.055911081,0.006433083,-0.031746032,-0.089544103,-0.034356934,-0.050955414,0.103076884,0.002255371,-0.000250125,-0.063543362,-0.03,93.53,194.7053682,275.5203072,224.92
2008-12-29,0.036144578,0.032999971,0.061191626,0.10352528,0.189381933,0.058419244,0.037803101,0.049661491,0.077321946,0.068879195,0.088508208,0.058467023,0.007863154,0.032993401,0.102680273,0.069593534,0.079037801,0.05863201,0.019839046,0.126832018,0.068346493,0.07,99.88,200.2422236,271.1920445,225.74
2008-12-22,-0.014418999,0.020408193,-0.001607717,0.001858548,-0.009419152,-0.008855586,-0.015794981,-0.010608557,-0.008018124,-0.03212125,0.016690856,0.011904762,0.032768143,-0.007541179,-0.016857247,0.003590128,-0.006825939,0.005897731,0.029603316,-0.05082932,-0.001722881,0,93.49,187.4946952,274.8935776,226.73
2008-12-15,0.075729927,0.035159214,0.09314587,0,-0.032649962,0.004103967,0.091989268,0.051673333,0.121099016,-0.035651638,-0.001449275,-0.088157895,0.01916653,0.088572046,0.086984044,-0.015898643,0.031690141,-0.015483819,0.021315132,0.116487455,-0.007863271,0.03,93.65,188.0605353,267.4699155,227.32
2008-12-08,0.032987747,-0.00585069,0.073584906,0.11896843,-0.006037736,-0.021419009,0.10457235,0.038414779,0.077091667,-0.041456613,0.155778894,0.014686248,0.01954108,-0.001294498,0.032174005,0.058833694,0.173553719,-0.098837165,0.001513989,0.062182741,-0.035714286,0.04,94.4,182.1601432,268.2168452,226.56
2008-12-01,-0.038077969,-0.004628893,-0.089347079,-0.128353818,0.086065574,-0.039845758,0.026510256,-0.164544111,-0.129868034,0.039604013,-0.076566125,-0.05993097,-0.009530704,-0.049425759,-0.023354572,-0.105551495,-0.058365759,0.12418292,-0.009596626,-0.132636214,0.108269381,-0.04,97.89,175.246759,265.6049433,229.24
2008-11-24,0.042533081,-0.007704801,0.13671875,0.167160275,-0.072948328,0.034574468,0.03648644,-0.022410246,-0.005375494,0.223806066,0.299497487,0.04423329,-0.006410286,0.008062849,0.179859732,0.143080751,0.13215859,-0.153526989,0.014142335,0.079940565,-0.034340798,0.06,88.33,182.9609519,263.8679615,229.12
2008-11-17,-0.141930251,0.030381649,-0.115716753,-0.161759462,0.083127572,-0.038363171,-0.062895734,-0.049242571,-0.090059011,-0.124219692,-0.084636615,0.046280425,0.039842401,0.022621564,-0.060263631,-0.133734839,-0.156133829,-0.165126985,0.015598486,-0.173624754,-0.005148028,-0.07,91.47,172.0052614,257.533142,227.59
2008-11-10,0.025790349,-0.005918941,-0.015306122,-0.087997393,-0.097325409,-0.037538462,-0.076413216,-0.039999865,-0.025105216,-0.150583235,-0.072525597,-0.021469306,-0.001059322,0.008098892,-0.024793502,-0.008955374,-0.078767123,0.15466658,0.009195698,-0.063692803,-0.077296731,-0.03,91.94,184.1583812,257.5257149,224.27
2008-11-03,-0.009884679,-0.007830221,0.044404973,0.020469058,0.01969697,-0.007936508,-0.008120688,0.053639698,0.028711673,-0.033316249,-0.108745247,0.014635807,-0.007658718,-0.00677392,-0.082174553,0.019476598,0.046594982,0.057828043,-0.017909046,0.00161216,-0.046133292,0,99.65,189.9489695,257.127855,224.95
2008-10-27,0.11786372,-0.008065616,0.062264151,0.113602903,0.254752852,0.047984645,0.15446433,0.027559212,0.105951814,0.094223118,0.194368756,0.021557719,-0.014795089,0.093518519,0.169541863,0.113898271,0.064885496,-0.101621903,-0.003356232,-0.154595016,0.156760029,0.07,104.46,189.7903036,259.7658584,227.94
2008-10-20,-0.078880407,-0.05371029,-0.101694915,-0.072305715,-0.400569766,0.031683168,-0.004886717,-0.023076927,0.066178975,-0.091696318,-0.263545151,0.031193976,-0.047223089,0.032998565,-0.131235257,-0.013047792,-0.018726592,0.006632601,-0.01724129,-0.038922156,-0.15038965,-0.06,90.31,177.756179,261.1062598,220.98
2008-10-13,0.111215834,-0.017361111,0.143410853,0.139526055,-0.124688286,0.04989605,0.208266302,0.130434805,0.209713892,-0.086976748,0.079422383,0.14820914,-0.014859047,0.127831715,0.030898076,0.128776293,-0.032608696,-0.01975488,-0.054571309,-0.009820271,-0.025061668,0.06,106.29,188.9824459,255.6155979,222.38
2008-10-06,-0.257522743,0.019541163,-0.297959184,-0.264857326,0.04155839,-0.168778802,-0.283461577,-0.234609015,-0.339989151,-0.003245263,-0.217514124,-0.218468468,0.001390599,-0.233884298,-0.246089865,-0.221176412,-0.161094225,-0.112319665,-0.000566553,-0.183880236,-0.032181083,-0.17,109.03,178.7324859,257.6503415,225.66
2008-09-29,-0.002791347,-0.001696282,-0.014745308,-0.007936286,-0.196577596,-0.037160288,-0.042004386,-0.004142566,0.000543626,-0.145742588,-0.12202381,-0.062726176,0.006578975,-0.125090383,-0.103118946,-0.002932551,-0.078431373,-0.016375568,0.007277311,-0.040481718,-0.059795261,-0.05,112.65,215.1190926,260.7863725,228.69
2008-09-22,0.032420749,0.009705967,0.026134801,0.012048016,-0.123307757,0.003338898,-0.059272132,0.010041842,0.003683045,-0.051464999,-0.082385071,-0.044104874,0.00098079,-0.011613364,-0.047882846,0.042813456,-0.086956522,0.017777739,0.001142886,-0.027377928,-0.081856411,-0.02,119.81,226.3170005,256.4774317,222.45
2008-09-15,0.005797101,0.041010325,-0.037086093,-0.043621469,0.028603688,-0.018032787,-0.0984375,-0.007475084,-0.001634237,-0.004859813,0.030004688,0.023303715,0.015943103,-0.000178635,0.014121,-0.025335248,0.056756757,-0.034334754,0.043219107,-0.058463991,0.010159064,0,130.5,230.6330361,259.2050889,225.68
2008-09-08,0.015452539,-0.008836509,0.009358289,-0.037750518,-0.113742495,0.057192374,-0.00031234,0.018612456,0.015348451,-0.040530867,-0.059938299,-0.002647837,0.032329124,0.016709045,-0.000575902,-0.016273224,0,-0.086453621,0.009022526,-0.009997369,-0.054335004,-0.01,129.18,231.4512176,262.9437668,226.52
2008-09-01,-0.06081548,0.041570792,-0.09223301,-0.047762995,-0.070099313,-0.007454128,0.084716977,-0.058167273,-0.082233549,-0.007829238,-0.076516077,-0.027467754,-0.002053072,-0.083250083,-0.066039078,-0.072099106,-0.056122449,0.019995988,0.023864558,-0.033562166,-0.013976202,-0.03,136.61,233.8249403,258.7059988,226.54
2008-08-25,0.006258693,-0.043854473,0.014778325,0.010414295,0.07430863,-0.021873247,0.004424813,0.015372106,0.023110985,-0.035027429,0.04286927,0.002294293,-0.01116585,-0.02198339,-0.00401878,0.005471208,0.015544041,0.052842106,0.005106685,0.054423592,0.013934782,0.01,138.54,241.9741012,244.1073101,203.85
2008-08-18,0.016973126,0.002204924,-0.009756098,0.007936462,0.017288136,0.002812148,0.005475702,-0.005631475,0.040529589,-0.022818821,-0.02037422,0.012779495,0.007892444,0.02812657,-0.022265802,0.015416759,-0.049261084,0,-0.027100197,-0.00187316,-0.010670629,0,136.64,239.7053396,240.9984009,212.64
2008-08-11,-0.002820874,0.01597969,-0.037558685,-0.010638429,-0.036891905,-0.0220022,0.003433997,-0.026625022,-0.01569149,0.00539814,-0.058708415,-0.003761632,0.003520065,-0.005328893,-0.037200509,-0.050883326,0.004950495,-0.064960586,0.003626443,-0.026315789,-0.017749276,-0.02,138.11,239.725063,231.6114343,207.18
2008-08-04,0.036549708,-0.030829311,0.013079667,-0.025986791,0.030966006,0.058823529,0.03814624,0.048440129,-0.049785241,0.050691244,-0.009305933,0.087476463,-0.017012702,-0.019431744,0.032148891,-0.000131692,0.004975124,0.052631515,0.000151156,-0.01184346,0.045763734,0.01,140.61,244.150025,231.554919,210.85
2008-07-28,-0.018651363,-0.035190685,0.053884712,0.01164721,0.02271945,-0.001163467,-0.002489402,0.023529545,-0.05334926,-0.017415491,-0.008458285,-0.004385965,-0.034252283,-0.02901538,0.049160222,0.003969763,0.007518797,-0.01710792,-0.033450205,0.137668424,0.010918789,0,134.46,240.6633806,227.3208474,211.34
2008-07-21,-0.002147459,-0.004448756,-0.080645161,0.030874878,-0.093886522,-0.010932106,0.020689729,0.056838301,-0.014615724,0.025357094,-0.079943403,-0.022058824,-0.011424666,-0.032817053,-0.005702713,-0.001849175,0.020460358,-0.037443635,-0.035774662,-0.006980803,-0.019119428,-0.01,133,240.0013558,223.8562852,202.25
2008-07-14,0.013052937,-0.031897751,0.065030675,-0.043713548,0.009445875,-0.001149425,0.021126723,-0.014010442,0.104399844,0.012292154,0.061983471,-0.043095866,-0.023521505,-0.03975856,0.070338633,-0.026988883,0.101408451,-0.046007139,-0.005741548,0.007915567,0.027134957,0.01,135.6,243.4887268,229.923651,213.5
2008-07-07,-0.015,-0.00986138,-0.05561993,-0.029837914,-0.020961745,0.016949153,-0.067726363,-0.037099562,-0.012850167,0.027870647,-0.027402265,0.018512928,-0.014047138,0.047185875,0.007614462,-0.026157617,-0.030054645,-0.061600533,-0.036822161,-0.064454196,-0.018397025,-0.02,132.01,241.1840962,241.8174062,216.78
2008-06-30,0.006470165,0.009823752,0.018890201,-0.008676376,0.039077516,0.002343292,-0.0753993,-0.02306419,-0.041861634,0.024752475,-0.0486618,-0.007703644,0.000530377,0.020938287,-0.027761918,0.015505886,-0.031746032,-0.026315767,0.003926892,-0.040778742,-0.02312866,-0.01,134.49,245.9978128,242.7044595,218.77
2008-06-23,-0.02454418,0.020601566,-0.010514019,0.007149755,-0.094547593,-0.033955857,-0.026438661,-0.081694573,-0.012162491,-0.040905768,-0.052995392,-0.055151229,0.013982267,-0.0435176,-0.029834247,-0.002029478,-0.064356436,0.076724924,0.021579706,-0.012727273,-0.026397825,-0.02,137.67,248.3535776,247.8438669,222.68
2008-06-16,-0.023287671,0.011671488,-0.064480874,-0.021379367,-0.014857143,-0.026446281,-0.027819716,-0.027225844,-0.026982225,-0.060720443,0.014696059,-0.038492596,0.012661675,-0.014980659,-0.026227266,-0.020134266,-0.03117506,0.008348802,0.008228787,-0.043478261,-0.035087713,-0.02,141.4,254.0095651,245.7771596,226.32
2008-06-09,-0.032471836,-0.008131161,0.045714286,-0.03892676,0.060606061,0.026003392,-0.035016049,-0.039576024,-0.017670264,-0.028980663,-0.056116015,0.004868812,0.01087246,0.05327286,0.065186199,-0.008013778,-0.054421769,-0.025140221,0.006315747,0.041666667,-0.002854626,0,146.55,259.3532915,246.7647049,223.84
2008-06-02,0.02513587,0.02630836,-0.057112069,-0.019846251,0.008557426,-0.042748918,0.037855845,-0.020761245,-0.017812354,-0.022786461,-0.023399015,-0.015183751,-0.000275124,-0.051984482,-0.043835527,-0.023947035,-0.02,0.033457982,0.016695176,-0.019538188,-0.01641468,-0.01,146.97,259.7423603,243.0055954,221.19
2008-05-26,0.019390582,0.016096507,0.004329004,0.044199592,0.047375192,0.014827018,0.028980991,0.007670905,0.06961412,0.009530098,-0.008547009,0.010497927,0.029024538,0.031154427,0.020265561,0.052965125,0.036866359,-0.005391354,0.008345353,0.055153949,0.009154279,0.02,149.42,262.780361,248.2102499,224.9
2008-05-19,0.021216407,0.000719157,-0.035490605,0.000153052,-0.052759248,-0.017799353,0.013581807,0.020640626,-0.022911765,-0.052910103,0.002141328,-0.008010628,0.006555494,0.017244057,-0.068965605,0.016486245,-0.03125,0.062623472,0.003465175,0.023007395,-0.037818972,-0.01,148.06,256.4668037,245.7807136,224.49
2008-05-12,0.004975124,0.009143643,0.023504274,0.032046493,0.041364067,0.004333694,0.021290323,0.028550514,-0.014349471,-0.004338382,0.049775209,0.018216477,-0.002842191,-0.013335255,0.02878182,0.001547962,-0.008849558,-0.002561586,0.008298151,0.032230704,0.018439384,0.01,153.88,257.7848977,244.8848586,224.13
2008-05-05,-0.00565371,-0.009060794,-0.01369863,-0.006742359,0.017346644,-0.027909426,-0.016185338,-0.032578012,0.01214281,-0.032093576,0.008419689,-0.028269486,0.000995733,-0.046895547,-0.032383451,0.033462296,-0.027956989,0.008745791,0.009404834,0.004544164,-0.002627246,-0.01,151.1,254.5045628,241.2787621,218.27
2008-04-28,0.017985612,0.018903884,-0.008359457,-0.007083785,-0.007966858,0.028153763,-0.022945736,0.006414825,-0.019607843,0.000300049,0.026937147,-0.006300919,0.011656426,0.027315025,0.032775972,0.003343866,0.033333333,0.02778345,-0.002784218,0.056088782,0.00859412,0.01,151.5,256.8724822,244.1099699,216.94
